ts,t,h
"1496179716","26.9","43.2"
"1496180016","26.9","43.2"
"1496180318","26.9","43.4"
"1496180620","26.9","43.6"
"1496180922","26.9","43.9"
"1496181222","26.9","43.9"
"1496181524","26.9","44.3"
"1496181826","26.9","44.5"
"1496182127","26.9","44.5"
"1496182428","27.0","45.1"
"1496182729","27.0","45.6"
"1496183030","27.0","45.6"
"1496183332","27.0","46.0"
"1496183634","27.0","46.0"
"1496183935","27.0","46.0"
"1496184235","27.0","46.0"
"1496184536","27.1","45.9"
"1496184837","27.1","46.1"
"1496185138","27.1","46.1"
"1496185439","27.1","46.2"
"1496185741","27.1","46.3"
"1496186042","27.0","46.2"
"1496186343","27.1","46.2"
"1496186644","27.1","46.0"
"1496186945","27.1","46.0"
"1496187246","27.1","46.0"
"1496187848","27.1","45.9"
"1496188149","27.1","46.0"
"1496188450","27.1","45.9"
"1496188751","27.1","45.8"
"1496189052","27.1","45.7"
"1496189353","27.1","45.8"
"1496189654","27.1","45.8"
"1496189954","27.1","45.8"
"1496190255","27.1","45.8"
"1496190556","27.1","45.8"
"1496190857","27.1","45.8"
"1496191158","27.1","45.8"
"1496191460","27.0","46.0"
"1496191762","26.9","46.1"
"1496192064","26.9","46.1"
"1496192365","26.9","46.0"
"1496192666","26.9","46.0"
"1496192967","26.9","46.0"
"1496193268","26.9","46.0"
"1496193569","26.9","46.0"
"1496193871","26.9","45.9"
"1496194171","26.9","45.9"
"1496194472","26.9","46.2"
"1496194773","26.9","46.0"
"1496195375","26.9","46.0"
"1496195677","26.9","45.9"
"1496195978","26.9","45.9"
"1496196279","26.9","45.9"
"1496196579","26.9","45.9"
"1496196881","26.9","45.9"
"1496197181","26.9","45.9"
"1496197482","26.9","45.9"
"1496197783","26.9","45.8"
"1496198084","26.9","45.8"
"1496198384","26.9","45.9"
"1496198685","26.9","45.8"
"1496199289","26.9","45.8"
"1496199590","26.9","45.9"
"1496199891","26.9","46.0"
"1496200192","26.9","46.0"
"1496200493","26.9","46.0"
"1496201096","26.9","46.0"
"1496201398","26.9","46.0"
"1496201699","26.9","46.1"
"1496202000","26.8","46.0"
"1496202301","26.9","46.0"
"1496202602","26.8","45.9"
"1496202903","26.8","46.0"
"1496203204","26.9","46.0"
"1496203505","26.9","46.0"
"1496203806","26.9","46.1"
"1496204107","26.8","46.0"
"1496204408","26.9","46.1"
"1496204708","26.8","46.0"
"1496205009","26.8","46.0"
"1496205310","26.8","46.0"
"1496205611","26.9","46.1"
"1496205911","26.9","46.1"
"1496206212","26.8","46.1"
"1496206513","26.8","46.1"
"1496206814","26.9","46.1"
"1496207115","26.8","46.0"
"1496207416","26.8","46.0"
"1496207716","26.8","46.0"
"1496208017","26.8","46.0"
"1496208318","26.8","45.9"
"1496208619","26.8","45.9"
"1496208919","26.9","46.0"
"1496209220","26.8","46.0"
"1496209521","26.9","46.0"
"1496209822","26.9","46.0"
"1496210122","26.9","46.0"
"1496210423","26.9","46.0"
"1496210724","26.9","45.9"
"1496211025","26.9","46.0"
"1496211326","26.9","46.0"
"1496211627","26.9","46.0"
"1496212229","26.9","45.9"
"1496212530","26.9","46.0"
"1496212832","26.9","46.0"
"1496213133","26.9","46.0"
"1496213434","26.9","46.0"
"1496213734","26.9","46.0"
"1496214036","26.9","46.1"
"1496214336","26.9","46.1"
"1496215241","26.8","46.3"
"1496215542","26.9","46.4"
"1496215842","26.9","46.4"
"1496216143","26.9","46.4"
"1496216444","27.0","46.8"
"1496217046","27.0","47.0"
"1496217649","27.0","46.8"
"1496217951","27.0","46.8"
"1496218252","26.9","46.7"
"1496218553","27.0","46.7"
"1496218853","26.9","46.7"
"1496219154","27.0","46.7"
"1496219455","26.9","46.7"
"1496219756","26.9","46.7"
"1496220058","26.9","46.7"
"1496220359","27.0","46.7"
"1496220659","26.9","46.6"
"1496220961","26.9","46.6"
"1496221262","26.9","46.6"
"1496221563","26.9","46.6"
"1496221864","26.9","46.6"
"1496222164","26.9","46.6"
"1496222465","26.9","46.6"
"1496222766","26.9","46.6"
"1496223067","26.9","46.5"
"1496223368","26.9","46.5"
"1496223668","26.9","46.5"
"1496223969","26.9","46.5"
"1496224269","26.9","46.5"
"1496224571","26.9","46.5"
"1496224872","26.9","46.5"
"1496225173","26.9","46.5"
"1496225473","26.9","46.4"
"1496225774","26.9","46.4"
"1496226074","26.9","46.4"
"1496226375","27.0","46.5"
"1496226676","26.9","46.4"
"1496226976","26.9","46.5"
"1496227277","26.9","46.5"
"1496227578","26.9","46.4"
"1496227879","26.9","46.4"
"1496228179","26.9","46.4"
"1496228480","26.9","46.4"
"1496228781","26.9","46.5"
"1496229082","26.9","46.5"
"1496229382","26.9","46.4"
"1496229683","26.9","46.4"
"1496229985","26.9","46.4"
"1496230286","26.9","46.4"
"1496230587","26.9","46.4"
"1496230888","26.9","46.4"
"1496231189","26.9","46.3"
"1496231490","26.9","46.4"
"1496232093","26.9","46.3"
"1496232394","27.0","46.3"
"1496232695","26.9","46.3"
"1496232996","27.0","46.3"
"1496233296","26.9","46.2"
"1496233597","27.0","46.2"
"1496233899","26.9","46.1"
"1496234200","26.9","46.2"
"1496234501","27.0","46.2"
"1496234801","27.0","46.2"
"1496235102","27.0","46.2"
"1496235402","27.0","46.1"
"1496235704","26.9","46.1"
"1496236004","26.9","46.1"
"1496236305","27.0","46.1"
"1496236605","26.9","46.0"
"1496237208","26.9","46.1"
"1496237509","27.0","46.1"
"1496237810","27.0","46.1"
"1496238110","26.9","46.0"
"1496238411","27.0","46.1"
"1496238712","27.0","46.1"
"1496239014","26.9","46.0"
"1496239315","26.9","46.2"
"1496239616","26.9","46.1"
"1496239916","27.0","46.1"
"1496240218","27.0","46.0"
"1496240519","27.0","46.0"
"1496240820","27.0","46.0"
"1496241121","27.0","46.0"
"1496241421","27.0","46.0"
"1496241722","27.0","46.0"
"1496242023","27.0","46.0"
"1496242324","27.0","46.0"
"1496242624","27.0","46.0"
"1496242925","27.0","46.0"
"1496243225","27.0","46.0"
"1496243527","27.0","46.0"
"1496243828","27.0","46.0"
"1496244128","27.0","46.0"
"1496244429","27.0","46.0"
"1496244729","27.0","45.9"
"1496245030","27.0","46.0"
"1496245331","27.0","46.0"
"1496245633","27.0","46.0"
"1496245934","27.0","46.0"
"1496246235","27.0","46.0"
"1496246536","27.0","46.0"
"1496246837","27.0","46.0"
"1496247137","27.0","46.0"
"1496247438","27.0","46.0"
"1496247738","27.0","45.9"
"1496248039","27.0","46.0"
"1496248340","27.0","46.0"
"1496248641","27.0","45.9"
"1496248941","27.0","45.9"
"1496249242","27.0","45.9"
"1496250147","27.0","45.8"
"1496250449","27.0","45.8"
"1496251052","27.0","45.9"
"1496251352","27.0","45.9"
"1496251653","27.0","45.9"
"1496251954","27.0","45.9"
"1496252254","27.0","45.9"
"1496252555","27.0","45.8"
"1496252855","27.0","45.9"
"1496253156","27.0","45.8"
"1496253458","27.0","45.8"
"1496253759","27.0","45.8"
"1496254059","27.0","45.8"
"1496254360","27.0","45.9"
"1496254661","27.0","45.9"
"1496254962","27.0","45.9"
"1496255263","27.0","45.9"
"1496255564","27.0","45.9"
"1496255864","27.0","45.9"
"1496256165","27.0","45.9"
"1496256465","27.0","45.9"
"1496256766","27.0","45.8"
"1496257067","27.0","45.9"
"1496257367","27.0","45.8"
"1496257668","27.0","45.9"
"1496257969","27.0","45.9"
"1496258572","26.9","46.2"
"1496258872","27.0","46.1"
"1496259173","27.1","46.3"
"1496259473","27.1","46.4"
"1496259774","27.2","46.9"
"1496260075","27.1","46.8"
"1496260376","27.2","46.9"
"1496260676","27.2","46.9"
"1496261280","27.2","47.7"
"1496261581","27.2","47.5"
"1496261882","27.2","47.8"
"1496262183","27.2","47.9"
"1496262484","27.2","47.9"
"1496262785","27.2","48.2"
"1496263086","27.2","48.1"
"1496263387","27.2","48.1"
"1496263687","27.2","48.4"
"1496263988","27.2","49.3"
"1496264591","1.6","50.7"
"1496264892","27.2","50.7"
"1496265192","27.2","51.7"
"1496265493","27.2","51.2"
"1496265795","27.1","52.0"
"1496266097","27.1","51.5"
"1496266397","27.1","51.5"
"1496266698","27.1","52.6"
"1496266999","27.1","52.0"
"1496267299","27.1","52.1"
"1496267600","27.1","52.6"
"1496267901","27.0","51.6"
"1496268503","27.0","52.9"
"1496268804","27.1","53.0"
"1496269105","27.0","51.4"
"1496269406","26.9","51.6"
"1496269706","27.0","51.6"
"1496270007","27.0","50.8"
"1496270308","27.0","52.9"
"1496270609","27.1","52.9"
"1496270910","27.0","50.9"
"1496271211","27.1","52.1"
"1496271513","27.0","51.0"
"1496271814","27.0","52.4"
"1496272116","27.0","52.4"
"1496272416","27.2","52.7"
"1496272717","27.2","52.6"
"1496273018","27.2","52.5"
"1496273319","27.2","52.5"
"1496273620","27.2","52.5"
"1496273920","27.2","52.5"
"1496274221","27.2","52.5"
"1496274522","27.2","52.6"
"1496274824","27.2","52.7"
"1496275124","27.2","52.7"
"1496275425","27.2","52.6"
"1496275726","27.2","52.6"
"1496276027","27.2","52.8"
"1496276327","27.2","52.9"
"1496276628","27.1","53.1"
"1496276928","27.1","53.2"
"1496277229","27.1","53.2"
"1496277530","27.0","53.1"
"1496277831","27.1","53.3"
"1496278131","27.1","53.1"
"1496278432","27.1","53.1"
"1496278732","27.1","53.1"
"1496279033","27.1","53.3"
"1496279334","27.1","53.0"
"1496279635","27.1","53.3"
"1496279936","27.1","53.2"
"1496280236","27.1","53.3"
"1496280537","27.1","53.2"
"1496280838","27.0","53.2"
"1496281140","27.1","53.2"
"1496281743","27.1","53.3"
"1496282044","27.1","53.2"
"1496282647","27.1","53.2"
"1496282949","27.1","53.2"
"1496283251","27.1","53.2"
"1496283551","27.1","53.2"
"1496283852","27.1","53.2"
"1496284153","27.1","53.2"
"1496284454","27.1","53.2"
"1496284754","27.1","53.2"
"1496285055","27.1","53.2"
"1496285356","27.0","53.1"
"1496285657","27.1","53.1"
"1496285957","27.1","53.0"
"1496286259","27.1","52.9"
"1496286559","27.1","52.9"
"1496286860","27.1","53.0"
"1496287161","27.1","53.0"
"1496287462","27.1","53.0"
"1496287762","27.0","52.9"
"1496288064","27.0","53.0"
"1496288365","27.1","53.0"
"1496288666","27.0","52.9"
"1496288967","27.1","53.0"
"1496289268","27.0","52.9"
"1496289569","27.1","52.9"
"1496289871","27.1","52.8"
"1496290171","27.1","52.9"
"1496290472","27.1","52.9"
"1496290774","27.0","52.7"
"1496291074","27.0","52.7"
"1496291375","27.0","52.7"
"1496291676","27.1","52.7"
"1496291977","27.0","52.7"
"1496292278","27.0","52.6"
"1496292578","27.1","52.7"
"1496292880","27.0","52.5"
"1496293180","27.1","52.5"
"1496293481","27.1","52.5"
"1496293782","27.1","52.5"
"1496294083","27.1","52.5"
"1496294384","27.1","52.5"
"1496294684","27.0","52.4"
"1496294985","27.1","52.4"
"1496295285","27.0","52.4"
"1496295586","27.1","52.4"
"1496295887","27.0","52.4"
"1496296189","27.1","52.4"
"1496296489","27.0","52.3"
"1496296790","27.1","52.3"
"1496297092","27.0","52.2"
"1496297392","27.0","52.2"
"1496297693","27.1","52.1"
"1496297994","27.0","52.1"
"1496298295","27.0","52.2"
"1496298595","27.1","52.2"
"1496298896","27.1","52.0"
"1496299197","27.0","52.0"
"1496299498","27.1","52.1"
"1496299799","27.1","51.9"
"1496300100","27.1","52.0"
"1496300401","27.2","52.5"
"1496300702","27.2","52.5"
"1496301003","27.2","53.6"
"1496301305","27.2","53.6"
"1496301606","27.2","53.6"
"1496301907","27.2","54.1"
"1496302208","27.2","54.2"
"1496302508","27.2","54.3"
"1496302810","27.2","54.0"
"1496303111","27.2","54.0"
"1496303412","27.2","54.4"
"1496303714","27.3","54.1"
"1496304015","27.3","53.9"
"1496304315","27.2","53.8"
"1496304616","27.3","53.7"
"1496304916","27.3","53.5"
"1496305217","27.3","53.3"
"1496305518","27.3","53.3"
"1496305818","27.3","53.3"
"1496306119","27.3","53.2"
"1496306419","27.3","53.1"
"1496306720","27.2","52.9"
"1496307021","27.3","53.0"
"1496307321","27.3","53.0"
"1496307622","27.3","52.8"
"1496307923","27.3","52.7"
"1496308224","27.2","52.7"
"1496308525","27.3","52.7"
"1496308825","27.3","52.6"
"1496309126","27.3","52.5"
"1496309427","27.3","52.5"
"1496309728","27.3","52.2"
"1496310029","27.3","52.2"
"1496310329","27.3","52.2"
"1496310630","27.3","52.2"
"1496310930","27.3","52.1"
"1496311231","27.3","52.1"
"1496311532","27.3","52.1"
"1496311832","27.3","52.0"
"1496312133","27.3","51.7"
"1496312434","27.3","51.7"
"1496312735","27.4","51.7"
"1496313035","27.4","51.6"
"1496313336","27.4","51.5"
"1496313636","27.4","51.4"
"1496313937","27.4","51.4"
"1496314238","27.4","51.4"
"1496314540","27.3","51.3"
"1496314840","27.3","51.3"
"1496315141","27.4","51.3"
"1496315441","27.4","51.2"
"1496315743","27.3","51.0"
"1496316045","27.3","51.0"
"1496316346","27.3","51.0"
"1496316646","27.4","50.9"
"1496316947","27.3","50.7"
"1496317247","27.3","50.7"
"1496317549","27.3","50.6"
"1496317849","27.3","50.6"
"1496318150","27.4","50.6"
"1496318451","27.3","50.5"
"1496318752","27.4","50.6"
"1496319052","27.3","50.5"
"1496319353","27.4","50.5"
"1496319654","27.3","50.4"
"1496319954","27.3","50.4"
"1496320255","27.3","50.4"
"1496320556","27.3","50.3"
"1496320856","27.4","50.3"
"1496321157","27.3","50.3"
"1496321459","27.3","50.1"
"1496321759","27.3","50.1"
"1496322060","27.3","50.0"
"1496322663","27.3","49.7"
"1496322963","27.3","49.6"
"1496323567","27.3","49.5"
"1496323867","27.3","49.5"
"1496324169","27.3","49.3"
"1496324470","27.3","49.3"
"1496324771","27.3","49.2"
"1496325072","27.3","49.2"
"1496325372","27.3","49.1"
"1496325674","27.3","49.0"
"1496325975","27.3","49.0"
"1496326276","27.3","49.0"
"1496326577","27.3","49.0"
"1496326878","27.3","48.9"
"1496327179","27.3","48.9"
"1496327480","27.3","36.0"
"1496327781","27.3","48.8"
"1496328081","27.3","48.8"
"1496328383","27.3","48.6"
"1496328683","27.3","48.6"
"1496328985","27.3","48.5"
"1496329286","27.3","48.5"
"1496329587","27.3","48.5"
"1496329887","27.3","48.5"
"1496330188","27.3","48.5"
"1496330488","27.3","48.3"
"1496330789","27.3","48.3"
"1496331090","27.3","48.3"
"1496331391","27.3","48.3"
"1496331691","27.3","48.3"
"1496331992","27.3","48.2"
"1496332292","27.3","48.3"
"1496332593","27.3","48.2"
"1496332894","27.3","48.1"
"1496333195","27.3","47.9"
"1496333496","27.3","46.3"
"1496333796","27.3","46.3"
"1496334098","27.3","43.9"
"1496334398","27.3","43.8"
"1496334700","27.3","40.3"
"1496335000","27.3","40.3"
"1496335301","27.3","38.4"
"1496335602","27.3","38.4"
"1496335903","27.4","40.0"
"1496336203","27.4","37.6"
"1496336504","27.4","38.7"
"1496336805","27.4","37.1"
"1496337106","27.4","37.1"
"1496337408","27.3","36.2"
"1496337709","27.3","36.2"
"1496338010","27.3","35.7"
"1496338310","27.3","35.0"
"1496338611","27.3","35.2"
"1496338912","27.3","35.2"
"1496339514","27.2","36.5"
"1496339815","27.4","39.2"
"1496340418","27.4","39.5"
"1496340719","27.4","40.3"
"1496341020","27.4","40.6"
"1496341322","27.3","40.7"
"1496341623","27.4","40.8"
"1496341923","27.4","41.1"
"1496342526","27.4","41.8"
"1496342828","27.4","42.1"
"1496343430","27.4","42.3"
"1496343731","27.4","42.5"
"1496344032","27.4","42.7"
"1496344333","27.4","43.0"
"1496344634","27.4","43.5"
"1496344936","27.4","44.2"
"1496345238","27.4","44.2"
"1496345538","27.4","44.2"
"1496345840","27.4","44.3"
"1496346445","27.4","44.4"
"1496347051","27.4","45.0"
"1496347658","27.4","45.3"
"1496347960","27.4","45.0"
"1496348262","27.4","45.0"
"1496348564","27.5","45.2"
"1496348866","27.5","45.4"
"1496349167","27.5","45.4"
"1496349468","27.5","45.6"
"1496349769","27.5","45.6"
"1496350372","27.5","45.5"
"1496350672","27.5","45.2"
"1496350973","27.2","37.6"
"1496351275","27.1","36.7"
"1496351879","27.0","35.5"
"1496352180","27.0","35.5"
"1496352482","26.9","34.6"
"1496352785","26.9","34.3"
"1496353085","26.9","34.3"
"1496353386","26.9","33.4"
"1496353687","26.8","32.8"
"1496354291","26.8","31.9"
"1496354592","26.7","31.7"
"1496354893","26.7","31.7"
"1496355194","26.7","31.2"
"1496355494","26.6","31.0"
"1496355796","26.5","30.7"
"1496356098","26.5","30.5"
"1496356399","26.5","30.6"
"1496356701","26.5","30.3"
"1496357002","26.6","30.4"
"1496357303","26.5","30.4"
"1496357604","26.5","30.3"
"1496357906","26.5","30.2"
"1496358208","26.5","30.4"
"1496358509","26.5","30.4"
"1496358810","26.5","30.3"
"1496359110","26.5","30.7"
"1496359412","26.7","34.0"
"1496359713","26.8","35.0"
"1496360013","26.8","35.0"
"1496360314","26.8","35.3"
"1496360615","26.9","35.7"
"1496360915","26.8","35.9"
"1496361216","26.9","36.1"
"1496361516","26.9","36.3"
"1496361817","26.9","36.0"
"1496362118","26.9","37.1"
"1496362419","26.9","37.1"
"1496362719","26.9","37.1"
"1496363020","26.9","37.5"
"1496363321","26.9","37.2"
"1496363621","26.9","38.2"
"1496363923","26.9","38.6"
"1496364224","26.9","38.6"
"1496364524","26.9","38.8"
"1496364825","26.9","38.9"
"1496365126","26.9","38.9"
"1496365427","27.0","39.3"
"1496365729","26.9","39.4"
"1496366031","26.9","39.4"
"1496366332","26.9","39.4"
"1496366634","26.9","39.7"
"1496366935","27.0","39.8"
"1496367235","26.9","39.7"
"1496367536","26.9","40.0"
"1496367837","27.0","40.0"
"1496368138","26.9","40.0"
"1496368440","27.0","40.3"
"1496368740","27.0","40.3"
"1496369042","26.9","40.3"
"1496369343","26.9","40.4"
"1496369643","27.0","40.4"
"1496369944","27.0","40.6"
"1496370246","26.9","40.6"
"1496370547","27.0","40.7"
"1496370849","27.0","40.8"
"1496371150","27.0","40.8"
"1496371450","27.0","40.9"
"1496371752","27.0","41.0"
"1496372052","27.0","41.0"
"1496372353","27.0","41.0"
"1496372654","27.0","41.1"
"1496372954","27.0","41.1"
"1496373255","27.0","41.2"
"1496373555","27.0","41.3"
"1496373856","27.0","41.3"
"1496374157","27.0","41.6"
"1496374458","26.9","41.5"
"1496374758","27.0","41.6"
"1496375059","27.0","41.7"
"1496375360","27.0","41.7"
"1496375661","27.0","41.8"
"1496375962","26.9","41.8"
"1496376264","27.0","41.9"
"1496376565","27.0","42.0"
"1496376865","27.0","42.0"
"1496377166","27.0","42.0"
"1496377467","27.0","42.0"
"1496377768","27.0","42.2"
"1496378068","27.0","42.2"
"1496378369","27.0","42.3"
"1496378670","27.0","42.2"
"1496378971","27.0","42.4"
"1496379272","27.0","42.5"
"1496379572","27.0","42.5"
"1496379873","27.0","42.6"
"1496380174","26.9","42.5"
"1496380475","27.0","42.7"
"1496380776","27.0","42.7"
"1496381076","27.0","42.7"
"1496381378","27.0","42.8"
"1496381679","27.0","42.8"
"1496381979","27.0","42.9"
"1496382281","27.0","42.9"
"1496382583","27.0","42.9"
"1496382883","27.0","42.9"
"1496383184","27.0","43.0"
"1496383485","27.0","42.8"
"1496383786","27.0","42.8"
"1496384389","27.0","42.8"
"1496384689","27.0","43.0"
"1496384990","27.0","43.0"
"1496385293","27.0","43.0"
"1496385594","27.1","43.1"
"1496386196","27.0","43.1"
"1496386497","27.1","43.2"
"1496386798","27.1","43.2"
"1496387099","27.1","43.2"
"1496387400","27.1","43.2"
"1496388003","27.2","43.3"
"1496388303","27.2","43.2"
"1496388606","27.2","43.0"
"1496388907","27.3","43.0"
"1496389208","27.3","43.9"
"1496389509","27.3","43.9"
"1496390111","27.4","44.7"
"1496390412","27.4","45.0"
"1496390713","27.4","45.0"
"1496391014","27.4","45.3"
"1496391315","27.4","45.5"
"1496391615","27.4","45.8"
"1496391916","27.5","46.3"
"1496392217","27.5","46.3"
"1496392518","27.5","46.3"
"1496392819","27.5","46.0"
"1496393119","27.5","45.9"
"1496393420","27.6","45.9"
"1496393720","27.6","45.7"
